TOVAR_ID,UPAC,MAKER,GROUP_ID,NAME
18089,196.0,НИХФИ-ЕООД-ФАРМАХИМ,11,Сердечно-сосудистые средства
18120,110.0,ВЕРОФАРМ (БЕЛГОРОД),11,Сердечно-сосудистые средства
18123,1.0,АКОС (СИНТЕЗ),20,Антибиотики
18129,50.0,АКОС (СИНТЕЗ),20,Антибиотики
18130,20.0,СТОМА АО,4,Респираторные заболевания
18131,24.0,ЮНИФАРМ,10,Витамины и аналоги
18135,35.0,СЕНГИЛЕЕВСКОЕ ХПП Ульяновскхлебопр.ОАО,7,Дерматология и венерология
18136,35.0,ТУЛЬСКАЯ Ф. Ф-КА,4,Респираторные заболевания
18138,1.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),42,Кровезаменители
18139,1.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),42,Кровезаменители
18144,135.0,ГЕРМАНИЯ,4,Респираторные заболевания
18148,36.0,РИВОФАРМ,37,Антиаллергические препараты
18149,10.0,ВОЛОГОДСКАЯ Ф.Ф-КА.,4,Респираторные заболевания
18150,60.0,ДАЛЬХИМФАРМ,12,"Средства,действующие на ЦНС"
18151,10.0,ЦЕНТР ВТПБЗ НИИМ МО РФ,31,"Бактерийные препараты,вакцины,сыворотки"
18169,24.0,РИХАРД БИТТНЕР,60,"Сиропы,бальзамы,настойки"
18206,1.0,БАЙЕР,11,Сердечно-сосудистые средства
18207,200.0,МИКРОХИРУРГИЯ ГЛАЗА НЭП ООО,22,Офтальмология
18221,15.0,БИОСИНТЕЗ,14,Купирование отравлений и интонсикаций
18227,104.0,ВЕРОФАРМ (ВОРОНЕЖ),10,Витамины и аналоги
18228,360.0,ВЕРОФАРМ (БЕЛГОРОД),11,Сердечно-сосудистые средства
18233,28.0,КРАСФАРМА,14,Купирование отравлений и интонсикаций
18235,50.0,КРАСФАРМА,20,Антибиотики
18237,15.0,КРАСФАРМА,14,Купирование отравлений и интонсикаций
18240,1.0,БЕРИНГЕР ИНГЕЛЬХАЙМ ГМБХ,18,Заболевания желудочно-киш.тракта
18245,960.0,БИОМЕДА,11,Сердечно-сосудистые средства
18246,1.0,ГЕДЕОН РИХТЕР,53,Акушерство и гинекология
18248,108.0,АКОС (СИНТЕЗ),7,Дерматология и венерология
18250,104.0,ВЕРОФАРМ (БЕЛГОРОД),10,Витамины и аналоги
18253,12.0,КРАСФАРМА,42,Кровезаменители
18255,160.0,АКРИХИН,7,Дерматология и венерология
18257,120.0,ВИРИОН,66,Растворители
18270,100.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,12,"Средства,действующие на ЦНС"
18279,10.0,ТЕРАБЕЛЬ ФАРМА,6,Противоопухолевые ср-ва
18288,1.0,ГЛАКСО ВЭЛКОМ,4,Респираторные заболевания
18291,20.0,ПЯТИГОРСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
18294,25.0,МЕРКЛЕ ГМБХ,4,Респираторные заболевания
18295,20.0,МЕРКЛЕ ГМБХ,4,Респираторные заболевания
18297,5.0,ФАРМАЦИЯ Н.В./С.А.,7,Дерматология и венерология
18302,246.0,РУСИЧИ ФАРМА,11,Сердечно-сосудистые средства
18303,10.0,ПОЛИ ИНДАСТРИА ХЕМИКА,53,Акушерство и гинекология
18304,10.0,ПЯТИГОРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
18309,1.0,АЙ СИ ЭН ОКТЯБРЬ,3,"Противоревматические,анальгезирующие,жаропонижающие"
18311,1.0,БИОМЕД НПО (Г. ПЕРМЬ),4,Респираторные заболевания
18316,100.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,4,Респираторные заболевания
18320,20.0,АПДЖОН (ФАРМАЦИЯ И АПДЖОН),11,Сердечно-сосудистые средства
18327,1.0,МОСКОВСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
18328,72.0,ВИРИОН,15,Коррекция метаболизма
18334,20.0,ИММАФАРМА,34,Иммунокорректоры
18357,100.0,БЕЛУПО (ХОРВАТИЯ),7,Дерматология и венерология
18359,49.0,СЕВТОПОЛИС-АД,4,Респираторные заболевания
18379,200.0,ЩЕЛКОВ.ВИТ. З-Д,4,Респираторные заболевания
18381,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
18384,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
18385,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,60,"Сиропы,бальзамы,настойки"
18391,200.0,БИОПРЕПАРАТЫ (Г.САНКТ-ПЕТЕРБУРГ),10,Витамины и аналоги
18392,10.0,БИОПРЕПАРАТЫ (Г.САНКТ-ПЕТЕРБУРГ),6,Противоопухолевые ср-ва
18393,50.0,БИОПРЕПАРАТЫ (Г.САНКТ-ПЕТЕРБУРГ),6,Противоопухолевые ср-ва
18397,20.0,ПЕРМФАРМАЦИЯ ГОП,12,"Средства,действующие на ЦНС"
18398,100.0,ПЕРМФАРМАЦИЯ ГОП,3,"Противоревматические,анальгезирующие,жаропонижающие"
18400,50.0,БИОЛЕК (УКРАИНА),21,Анестезиология и реанимация
18401,80.0,БРЫНЦАЛОВ А,20,Антибиотики
18412,100.0,ПОЛИСАН,34,Иммунокорректоры
18413,700.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,12,"Средства,действующие на ЦНС"
18417,100.0,ФАРМИКА ООО,3,"Противоревматические,анальгезирующие,жаропонижающие"
18443,240.0,ФАРМАКОН,10,Витамины и аналоги
18444,10.0,АПОТЕКС,12,"Средства,действующие на ЦНС"
18449,50.0,АЙ СИ ЭН ПОЛИФАРМ,12,"Средства,действующие на ЦНС"
18450,40.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
18451,180.0,АЙ СИ ЭН МАРБИОФАРМ,18,Заболевания желудочно-киш.тракта
18461,35.0,НИЖЕГОРОДСКИЙ З-Д АОЗТ,3,"Противоревматические,анальгезирующие,жаропонижающие"
18464,1200.0,УРАЛБИОФАРМ,20,Антибиотики
18465,1.0,БИОСИНТЕЗ,14,Купирование отравлений и интонсикаций
18466,90.0,АКОС (СИНТЕЗ),12,"Средства,действующие на ЦНС"
18470,200.0,БРЫНЦАЛОВ А,11,Сердечно-сосудистые средства
18478,600.0,ПОКРОВСКИЙ З-Д БИОПРЕПАРАТОВ,20,Антибиотики
18489,100.0,ИММУНОПРЕПАРАТ,12,"Средства,действующие на ЦНС"
18490,48.0,ИММУНОПР/МИКРОГЕН,9,Ферменты и антиферменты
18491,50.0,ИММУНОПРЕПАРАТ,15,Коррекция метаболизма
18492,1.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),11,Сердечно-сосудистые средства
18499,135.0,НАТУРВАРЕН (ДР.ТАЙС),34,Иммунокорректоры
18500,76.0,НАТУРВАРЕН (ДР.ТАЙС),4,Респираторные заболевания
18549,200.0,БИОСИНТЕЗ,20,Антибиотики
18581,1.0,ИММУНОПРЕПАРАТ,31,"Бактерийные препараты,вакцины,сыворотки"
18611,28.0,САМАРСКАЯ Ф. Ф-КА,4,Респираторные заболевания
18612,30.0,САМАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
18614,20.0,САМАРСКАЯ Ф. Ф-КА,3,"Противоревматические,анальгезирующие,жаропонижающие"
18615,24.0,САМАРСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
18616,35.0,САМАРСКАЯ Ф. Ф-КА,29,Противопротозойные и противопаразит.
18624,1.0,АСТРА (ШВЕЦИЯ),12,"Средства,действующие на ЦНС"
18628,190.0,ВИЛАР,18,Заболевания желудочно-киш.тракта
18632,10.0,ЭКРАН НПО,11,Сердечно-сосудистые средства
18647,1.0,ХОФФМАНН ЛЯ РОШ,7,Дерматология и венерология
18680,0.0,НИКОМЕД,3,"Противоревматические,анальгезирующие,жаропонижающие"
18681,500.0,АКРИХИН,12,"Средства,действующие на ЦНС"
18682,240.0,ГАЛЕНА (АЙВЕКС КОРП),4,Респираторные заболевания
18683,240.0,ГАЛЕНА (АЙВЕКС КОРП),4,Респираторные заболевания
18684,210.0,ГАЛЕНА (АЙВЕКС КОРП),4,Респираторные заболевания
18687,50.0,БРЫНЦАЛОВ А,20,Антибиотики
18688,10.0,МОСКВА,35,"Приборы,аппараты,мед.инструменты"
18689,1.0,БЕРЛИН-ХЕМИ АГ (ГРУППА МЕНАРИНИ),42,Кровезаменители
18718,70.0,МОСКОВСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
18730,140.0,САНИТАС,3,"Противоревматические,анальгезирующие,жаропонижающие"
18735,1000.0,БИОСИНТЕЗ,15,Коррекция метаболизма
18740,72.0,САГМЕЛ,4,Респираторные заболевания
18743,60.0,ЭХО НПК АОЗТ,12,"Средства,действующие на ЦНС"
18745,70.0,ИММУНОПРЕПАРАТ,37,Антиаллергические препараты
18749,60.0,ТВЕРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
18752,54.0,АПДЖОН (ФАРМАЦИЯ И АПДЖОН),46,"Алкоголизм,наркомания,курение."
18753,20.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,12,"Средства,действующие на ЦНС"
18754,28.0,БИОСИНТЕЗ,21,Анестезиология и реанимация
18755,15.0,БИОСИНТЕЗ,21,Анестезиология и реанимация
18757,1.0,ФРАНЦИЯ,18,Заболевания желудочно-киш.тракта
18758,1.0,ГЕНРИХ МАК,4,Респираторные заболевания
18759,0.0,НОВО НОРДИК,38,Противодиабетические средства
18760,30.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,19,"Антисептики,дезосредства,дезинсектанты"
18785,24.0,УФАВИТА,60,"Сиропы,бальзамы,настойки"
18802,150.0,БИОСИНТЕЗ,12,"Средства,действующие на ЦНС"
18803,200.0,ЛЕКФОРМ (ЕКАТЕРИНБУРГ),11,Сердечно-сосудистые средства
18806,30.0,СОФАРМА (ФАРМАХИМ),3,"Противоревматические,анальгезирующие,жаропонижающие"
18820,116.0,ГРОДЗИСКИ МАЗОВЕЖКИ/ВЕКТОР-ФАРМ ДГУ ПП,30,Сульфаниламиды
18825,900.0,СТИРОЛ КОНЦЕРЦ ОАО,3,"Противоревматические,анальгезирующие,жаропонижающие"
18834,1.0,СТИРОЛ КОНЦЕРЦ ОАО,18,Заболевания желудочно-киш.тракта
18877,25.0,ЮНИК ФАРМАСЬЮТИКЕЛ,3,"Противоревматические,анальгезирующие,жаропонижающие"
18892,0.0,ГРЮНЕНТАЛЬ ГМБХ/ЭП МЕД.-БИОЛ. ПРЕПАРАТОВ,15,Коррекция метаболизма
18898,0.0,ГРЮНЕНТАЛЬ ГМБХ/ЭКСПЕР.ПР-ВО МЕД-БИОЛ. П,3,"Противоревматические,анальгезирующие,жаропонижающие"
18899,25.0,ГРЮНЕНТАЛЬ ГМБХ,3,"Противоревматические,анальгезирующие,жаропонижающие"
18902,25.0,РОССИЯ,15,Коррекция метаболизма
