DATE,STOREID,PRODID,HOUR,COUNT,SUM,NAME_x,NAME_y,FKGCODE,FKGNAME
2004-09-09,1,33514,19,2,17.06,Аптека 1,Камфорный спирт 10% р-р спирт.наружн. 10 % фл.темн.стекл. 40 мл Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-09,1,45810,15,1,143.55,Аптека 1,Мульти-табс Малыш табл.жев. бл. 15 кор. 2 Ferrosan,198,Витамины и витаминоподобные средства
2004-09-09,1,45910,9,1,40.4,Аптека 1,"Мумие алтайское очищенное табл. 0,2 г уп.контурн.б/яч. 10 пач.картон. 2 Эвалар",48,Общетонизирующие средства и адаптогены
2004-09-09,1,66642,19,1,136.24,Аптека 1,"Супрадин табл.шип. туба 10 кор. 1 Pharmacia-AD, Pharmachim Holding",198,Витамины и витаминоподобные средства
2004-09-09,2,20013,20,1,277.71,Аптека 2,Витамакс капс. бл. 15 пач.картон. 1 Glaxo Wellcome Egypt,198,Витамины и витаминоподобные средства
2004-09-09,2,27490,18,1,115.69,Аптека 2,Доктор Тайсс сироп с подорожником от кашля сироп фл. 100 мл кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-09-09,2,31050,17,1,39.33,Аптека 2,Ингалипт аэроз. бал.аэроз.алюм. 30 мл [с доз.устр.] пач.картон. 1 Алтайвитамины,247,Антисептики и дезинфицирующие средства
2004-09-09,2,51407,14,1,77.79,Аптека 2,Олиговит табл.п.о. уп.контурн.яч. 10 пач.картон. 3 Ай Си Эн Октябрь,198,Витамины и витаминоподобные средства
2004-09-09,2,71804,17,1,21.88,Аптека 2,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-09-09,2,71804,18,1,21.88,Аптека 2,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-09-09,2,79038,21,1,3.9,Аптека 2,Эвкалипта настойка настойка фл. 25 мл Санкт-Петербургская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-10,1,1151,12,1,212.96,Аптека 1,Виферон супп.рект. 150000 МЕ уп.контурн.яч. 10 № 1 Ферон,33,Иммуномодуляторы
2004-09-10,1,11829,11,5,10.25,Аптека 1,Аскорутин табл. уп.контурн.яч. 10 пач.картон. ВИФИТЕХ,198,Витамины и витаминоподобные средства
2004-09-10,1,32540,19,1,5.78,Аптека 1,Календулы настойка настойка фл. 40 мл Ярославская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-10,1,38453,15,1,115.5,Аптека 1,"Куриозин гель наружн. 15,4 мг туба 15 г кор. 1 Gedeon Richter",247,Антисептики и дезинфицирующие средства
2004-09-10,1,43711,15,1,7.84,Аптека 1,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Московская фармфабрика,50,Местные анестетики
2004-09-10,1,43723,15,1,7.01,Аптека 1,Меновазин р-р спирт.наружн. фл.темн.стекл. 40 мл Тверская фармфабрика,50,Местные анестетики
2004-09-10,1,52458,11,1,48.81,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-09-10,1,58040,20,1,10.05,Аптека 1,Прополис мазь туба 30 г пач.картон. 1 Московская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-09-10,1,65841,14,1,124.33,Аптека 1,Стрепсилс Плюс спрей доз. фл.с дозат. 20 мл кор. 1 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-09-10,1,79052,18,2,7.82,Аптека 1,Эвкалипта настойка настойка фл. 25 мл Ярославская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-10,1,82154,16,1,25.06,Аптека 1,Хлорофиллипта раствор спиртовой 1% р-р спирт. 1 % фл. 100 мл Санкт-Петербургская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-10,1,82545,20,1,132.91,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-09-10,1,84769,12,1,33.3,Аптека 1,Анти-Ангин табл.д/рассас. уп. 12 Natur Product,247,Антисептики и дезинфицирующие средства
2004-09-10,1,84846,16,1,56.48,Аптека 1,Анти-Ангин табл.д/рассас. уп. 24 Natur Product,247,Антисептики и дезинфицирующие средства
2004-09-10,1,84846,20,1,56.48,Аптека 1,Анти-Ангин табл.д/рассас. уп. 24 Natur Product,247,Антисептики и дезинфицирующие средства
2004-09-10,2,10650,18,1,15.59,Аптека 2,Анузол супп.рект. уп.контурн.яч. 5 пач.картон. 2 Дальхимфарм,247,Антисептики и дезинфицирующие средства
2004-09-10,2,11824,16,1,14.44,Аптека 2,Аскорутин табл. уп.контурн.яч. 10 пач.картон. 5 ICN Марбиофарм,198,Витамины и витаминоподобные средства
2004-09-10,2,42879,12,1,538.11,Аптека 2,Матерна табл.п.о. фл.ПЭ 100 пач.картон. 1 Wyeth-Ayerst Canada Inc.,198,Витамины и витаминоподобные средства
2004-09-10,2,56777,19,1,51.99,Аптека 2,Полудан пор.д/капель глазн. 200 мкг 100 ЕД фл. 5 мл [с крышк.-капельн.] кор. 1 ЛЭНС-Фарм,33,Иммуномодуляторы
2004-09-10,2,65841,21,1,120.41,Аптека 2,Стрепсилс Плюс спрей доз. фл.с дозат. 20 мл кор. 1 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-09-10,2,82545,14,1,138.23,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-09-10,2,82545,18,1,138.23,Аптека 2,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-09-10,2,84812,15,1,16.02,Аптека 2,Эвкалипта прутовидного листья лек.раст.сырье пак. 100 г пач.картон. 1 Народная медицина медицинская,247,Антисептики и дезинфицирующие средства
2004-09-11,1,828,12,2,83.26,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-09-11,1,40358,19,1,7.94,Аптека 1,Линимент бальзамический (по Вишневскому) линим. бан. 25 г Ярославская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-11,1,52458,12,1,48.81,Аптека 1,Панангин табл.п.о. фл. 50 кор. 1 Gedeon Richter,108,Микро- и макроэлементы
2004-09-11,1,71804,12,1,21.86,Аптека 1,Фенюльс капс. бл. 10 кор. 1 Ranbaxy,198,Витамины и витаминоподобные средства
2004-09-11,1,78981,18,1,47.56,Аптека 1,Эвкалипт табл.д/рассас. уп.контурн.яч. 10 кор. 2 Natur Product,247,Антисептики и дезинфицирующие средства
2004-09-11,2,11242,16,1,7.09,Аптека 2,Аралии настойка настойка фл. 50 мл пач.картон. 1 Тверская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-09-11,2,14185,13,1,9.15,Аптека 2,Бенсалитин (мазь мозольная) мазь туба 15 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-11,2,14185,19,1,9.15,Аптека 2,Бенсалитин (мазь мозольная) мазь туба 15 г пач.картон. 1 Московская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-09-11,2,32273,18,1,67.64,Аптека 2,Йокс спрей фл.с расп. 30 мл [с апплик.] пач.картон. 1 Ivax-CR a.s.,247,Антисептики и дезинфицирующие средства
2004-09-11,2,32273,21,1,67.64,Аптека 2,Йокс спрей фл.с расп. 30 мл [с апплик.] пач.картон. 1 Ivax-CR a.s.,247,Антисептики и дезинфицирующие средства
